url,naziv,cijena,lokacija,lat,lng,Kvadrata,Pravih Kvadrata,Broj soba,Adresa,Godina izgradnje,Primarna orjentacija,stanje,balkon,dodatna kvadratura,Namjesten
https://www.olx.ba/artikal/31371981/nov-dvosoban-stan-44-kvadrata-sip-prodaja/,Nov dvosoban stan-44 kvadrata-Šip-Prodaja,140000,Sarajevo - Centar,43.88169,18.393968,44,44,Dvosoban (2),Branilaca Šipa,Novogradnja,Sjeveroistok,no info,0,0,no info
https://www.olx.ba/artikal/31428261/trosoban-stan-u-izgradnji-roh-bau-hadzici/,"Trosoban stan u izgradnji ROH BAU, Hadzici",75600,Hadzici,43.824011,18.207395,60,60,Trosoban (3),60,Novogradnja,Jugozapad,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30844782/locus-prodaje-dvosoban-stan-54m2-na-2-sp-cengic-vila/,"LOCUS prodaje: Dvosoban stan 54m2 na 2.sp, cengic Vila",110000,Novo Sarajevo,43.850548,18.375272,54,54,Dvosoban (2),Bulevar Mese Selimovica,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29459007/lux-dom-prodajestan-centar-trznica-58-m2/,Lux Dom Prodaje:Stan Centar/Trznica 58 m2,185000,Stari Grad,43.860033,18.429987,58,58,Trosoban (3),Gajev Trg,1970-1979,Jugozapad,no info,0,0,Namjesten
https://www.olx.ba/artikal/31498705/dobrinja-3-djelomicno-adaptiran-trosoban-stan-67m2/,Dobrinja 3. Djelomicno adaptiran trosoban stan 67m2,119000,"Sarajevo, Novi Grad",43.832851,18.346002,67,67,Trosoban (3),Grada Kalgarija,1980-1989,Zapad,adaptiran,0,0,Nenamjesten
https://www.olx.ba/artikal/30896611/lux-dom-prodaje-stan-105-m2-mejtas/,LUX DOM /Prodaje :stan 105 m2-MEJTAS,170000,Sarajevo - Centar,43.8622,18.4093,105,105,Trosoban (3),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31498183/opremljen-trosoban-stan-novogradnja-prodaja/,Opremljen trosoban stan novogradnja prodaja,178000,"Sarajevo, Novi Grad",43.854959,18.36482,78,78,Trosoban (3),Adema Buce,2010+,Istok,novogradnja,0,0,Namjesten
https://www.olx.ba/artikal/31485425/dobrinja-1-adaptiran-cetverosoban-stan-85m2-2-spratu/,"Dobrinja 1. Adaptiran cetverosoban stan 85m2, 2. spratu",125000,"Sarajevo, Novi Grad",43.822627,18.354113,85,85,cetverosoban (4),Trg Sabora Bosanskog,1980-1989,Jug,adaptiran,0,0,Nenamjesten
https://www.olx.ba/artikal/31510640/dvosoban-novogradnja-socijalno-63m2/,Dvosoban/Novogradnja/Socijalno/63m2,169000,Novo Sarajevo,43.855592,18.383877,63,63,Dvosoban (2),no info,no info,no info,novogradnja,0,0,Namjesten
https://www.olx.ba/artikal/31371058/locus-prodajemoderno-adaptiran-jednosoban-stan-mojmilo/,"LOCUS prodaje:Moderno adaptiran jednosoban stan,Mojmilo",88000,"Sarajevo, Novi Grad",43.838725,18.345573,38,38,Jednosoban (1),Trg Barcelone,no info,no info,adaptiran,0,0,Nenamjesten
https://www.olx.ba/artikal/31417139/locus-prodaje-cetverosoban-stan-1-100-km-m2-dobrinja/,"LOCUS prodaje: cetverosoban stan 1.100 KM/m2, Dobrinja",125000,"Sarajevo, Novi Grad",43.82532,18.345401,113,113,cetverosoban (4),Nadezde Petrovic,2000-2009,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/25109875/sarajevo-stan-stari-grad-safet-bega-basagica/,Sarajevo- Stan-Stari Grad (Safet-Bega-Basagica),110000,Stari Grad,43.868062,18.433329,62,62,Trosoban (3),safet-bega-basagica,Ostalo,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/30684771/sigenx-prodaje-stan-nova-cijena-grbavica-i/,SIGENX prodaje stan: NOVA CIJENA/ Grbavica I,110000,Novo Sarajevo,43.849789,18.399305,53,53,Dvosoban (2),Zagrebacka,1970-1979,Zapad,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30767234/renoviran-trosoban-grbavica-kovacici/,Renoviran trosoban Grbavica Kovacici,215000,Novo Sarajevo,43.851778,18.399498,80,80,Trosoban (3),no info,1950-1959,Istok,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/31484430/dvosoban-stan-velesici-novo-sarajevo/,Dvosoban stan Velesici Novo Sarajevo,79500,Sarajevo - Centar,43.856259,18.413076,45,45,Dvosoban (2),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31509908/stan-cetverosoban-centar/,Stan cetverosoban Centar,191000,Sarajevo - Centar,43.856506,18.404536,87,87,cetverosoban (4),Franca Lehara,no info,Jugoistok,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31370607/locus-prodaje-cetverosoban-stan-82m2-centar-ilidza/,"LOCUS prodaje: Cetverosoban stan 82m2, centar Ilidza",129000,Ilidza,43.831747,18.302829,82,82,cetverosoban (4),Ibrahima Ljubovica,1990-1999,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31039746/trosoban-stan-sa-bastom-centar-pionirska-dolina/,Trosoban stan sa bastom - Centar - Pionirska dolina,158000,Sarajevo - Centar,43.88002,18.41445,63,63,Trosoban (3),Nahorevska,2010+,Sjeverozapad,no info,0,0,Namjesten
https://www.olx.ba/artikal/31277195/cetverosoban-stan-sa-balkonom-centar-kulovica/,cetverosoban stan sa balkonom - Centar - Kulovica,360000,Sarajevo - Centar,43.858158,18.420415,133,133,cetverosoban (4),Kulovica,no info,Jugozapad,no info,1,0,Nenamjesten
https://www.olx.ba/artikal/30906810/trosoban-stan-sa-balkonom-centar-ciglane-84-m2/,Trosoban stan sa balkonom - Centar - Ciglane - 84 m2,195000,Sarajevo - Centar,43.865201,18.407519,84,84,Trosoban (3),Dajanli Ibrahim - bega,1980-1989,Istok,no info,1,0,Nenamjesten
https://www.olx.ba/artikal/31307018/cetverosoban-stan-aerodromsko-naselje-novi-grad/,cetverosoban stan - Aerodromsko naselje - Novi grad,149000,"Sarajevo, Novi Grad",43.827921,18.338535,81,81,cetverosoban (4),Andreja Andrejevica,1980-1989,Istok,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29868960/trosoban-stan-luzani-ilidza-78-m2/,Trosoban stan - Luzani - Ilidza - 78 m2,140000,Ilidza,43.830238,18.300217,78,78,Trosoban (3),Samira Ćatovica Kobre,1980-1989,Jugoistok,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/30413053/dvosoban-stan-sa-balkonom-stup-ilidza-56-m2/,Dvosoban stan sa balkonom - Stup - Ilidza - 56 m2,100800,Ilidza,43.838805,18.317699,56,56,Dvosoban (2),"Stup, Pijacna",2015+,Jugoistok,no info,1,0,Nenamjesten
https://www.olx.ba/artikal/30897460/grbavica-dvosoban-stan-u-prizemlju-hasana-brkica/,"Grbavica. Dvosoban stan u prizemlju, Hasana Brkica",96000,Novo Sarajevo,43.849062,18.392825,53,53,Dvosoban (2),Hasana Brkica,1960-1969,Zapad,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29210991/trosoban-stan-socijalno-prodaja/,Trosoban stan-Socijalno-Prodaja,180000,Novo Sarajevo,43.853542,18.384446,72,72,Trosoban (3),Lozionicka,1970-1979,Jug,no info,0,0,Namjesten
https://www.olx.ba/artikal/31415638/professionals-stari-grad-dvosoban-stan-80m2/,Professionals/Stari Grad/dvosoban stan/80m2,195000,Stari Grad,43.858694,18.426572,80,80,Dvosoban (2),Saliha Hadzihuseinovica Muvekita,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31519387/nn-nekretnine-cetverosoban-adaptiran-grbavica/,NN Nekretnine: Cetverosoban adaptiran - Grbavica,172000,Novo Sarajevo,43.849495,18.390078,119,119,cetverosoban (4),Behdzeta Mutevelica,2000-2009,no info,adaptiran,0,0,Namjesten
https://www.olx.ba/artikal/28393360/my-space-stan-buca-potok-novogradnja-46-77-m2/,"MY SPACE/ Stan/ Buca Potok/ NOVOGRADNJA/ 46,77 m2",105000,"Sarajevo, Novi Grad",43.854771,18.364981,46.77,46.77,Dvosoban (2),Adema Buce,2010+,no info,novogradnja,0,0,Namjesten
https://www.olx.ba/artikal/30212263/my-space-stan-nova-otoka-novogradnja-80-m2/,MY SPACE/ Stan/ Nova Otoka/ NOVOGRADNJA/ 80 m2,178500,"Sarajevo, Novi Grad",43.849414,18.362331,80,80,Trosoban (3),Dzemala Bijedica,Novogradnja,no info,novogradnja,0,0,Nenamjesten
https://www.olx.ba/artikal/31207905/my-space-stan-marijin-dvor-vrazova-125-m2/,MY SPACE/ Stan/ Marijin Dvor/ Vrazova/ 125 m2,276000,Sarajevo - Centar,43.856046,18.411885,125,125,cetverosoban (4),Vrazova,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31300219/my-space-stan-otoka-ilije-engela-64-m2/,MY SPACE/ Stan/ Otoka/ Ilije Engela/ 64 m2,124000,"Sarajevo, Novi Grad",43.847353,18.368136,64,64,Dvosoban (2),Ilije Engela,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30980417/my-space-stan-stup-vitomira-lukica-novogradnja-44m2/,MY SPACE/ Stan/ Stup/ Vitomira Lukica/ NOVOGRADNJA/44m2,93000,Ilidza,43.843541,18.323986,44,44,Dvosoban (2),Vitomira Lukica,Novogradnja,Istok,novogradnja,0,0,Polunamjesten
https://www.olx.ba/artikal/25189825/my-space-stan-centar-sip-branilaca-sipa-trosoban-67m2/,MY SPACE/Stan/Centar/Sip/Branilaca Sipa/Trosoban/ 67m2,140000,Sarajevo - Centar,43.881613,18.397562,67,67,Trosoban (3),Branilaca Sipa,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31514123/adaptiran-stan-povrsine-61m2-alipasino-polje/,"Adaptiran stan povrsine 61m2, Alipasino Polje",97000,"Sarajevo, Novi Grad",43.845241,18.348341,61,61,Dvosoban (2),Ive Andrica,1970-1979,Zapad,adaptiran,0,0,Nenamjesten
https://www.olx.ba/artikal/31123132/hb-nekretnine-prodaju-stan-grbavica-52-5m2/,"H&B nekretnine prodaju, stan Grbavica 52,5m2",130000,Novo Sarajevo,43.847886,18.387353,52.5,52.5,Dvosoban (2),Topal Osman Pase,no info,Zapad,no info,0,0,Namjesten
https://www.olx.ba/artikal/31451930/my-space-stan-stup-novogradnja-namjesten-49-m2/,MY SPACE/ Stan/ Stup/ NOVOGRADNJA/ NAMJESTEN/ 49 m2,107000,Ilidza,43.842922,18.325767,49,49,Dvosoban (2),Nikole Šopa,Novogradnja,no info,novogradnja,0,0,Namjesten
https://www.olx.ba/artikal/29618536/novogradnja-trosoban-stan-otoka-veneto-sarajevo/,NOVOGRADNJA TROSOBAN STAN OTOKA VENETO SARAJEVO,2200,"Sarajevo, Novi Grad",43.849075,18.360543,72,72,Trosoban (3),Srdjana Aleksica,Novogradnja,Sjeverozapad,novogradnja,0,0,Nenamjesten
https://www.olx.ba/artikal/31402520/dvosoban-stan-sa-otvorenim-pogledom-cengic-vila-1/,"Dvosoban stan sa otvorenim pogledom, cengic Vila 1",89000,Novo Sarajevo,43.851515,18.370874,52,52,Dvosoban (2),Dzemala Bijedica,1970-1979,Istok,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31202825/trosoban-stan-novogradnja-otoka-meandar-sarajevo/,TROSOBAN STAN NOVOGRADNJA OTOKA MEANDAR SARAJEVO,200000,"Sarajevo, Novi Grad",43.846951,18.361376,66,66,Trosoban (3),Srdjana Aleksica,Novogradnja,Istok,novogradnja,0,0,Nenamjesten
https://www.olx.ba/artikal/28826247/luksuzan-cetverosoban-stan-193m2-hrasno-bosmal/,"Luksuzan cetverosoban stan 193m2, Hrasno, Bosmal",589900,"Sarajevo, Novi Grad",43.846895,18.374326,193,193,cetverosoban (4),Milana Preloga,2000-2009,Jugozapad,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/30948682/urbanliving-moderan-lijep-trosoban-stan-centar/,URBANLIVING Moderan lijep trosoban stan Centar,259200,Sarajevo - Centar,43.85745,18.412154,81,81,Trosoban (3),Centar,Prije 1950,Istok,no info,0,0,Namjesten
https://www.olx.ba/artikal/30433568/sigenx-prodaje-strosmajerova-dvosoban-stan-centar/,SIGENX prodaje: Štrosmajerova / Dvosoban stan / Centar,115000,Sarajevo - Centar,43.858649,18.425994,49,49,Dvosoban (2),Štrosmajeova,no info,Istok,no info,0,0,Namjesten
https://www.olx.ba/artikal/31417810/sigenx-prodaje-trosoban-stan-vogosca-adaptiran/,SIGENX prodaje: Trosoban stan / Vogosca/ Adaptiran,110000,Vogosca,43.898185,18.349089,68,68,Trosoban (3),Omladinska,no info,Istok,adaptiran,0,0,Polunamjesten
https://www.olx.ba/artikal/31334505/adaptiran-trosoban-stan-na-prvom-spratu-hrasno/,"Adaptiran trosoban stan na prvom spratu, Hrasno",184900,Novo Sarajevo,43.848095,18.379349,71,71,Trosoban (3),Azize Šacirbegovic,1970-1979,Jug,adaptiran,0,0,Polunamjesten
https://www.olx.ba/artikal/26502620/prostor-prodaje-stan-sokolovic-kolonija-ilidza/,"PROSTOR prodaje: stan, Sokolovic Kolonija, Ilidza",129000,Ilidza,43.816111,18.315747,78,78,Trosoban (3),Huseina Đoze,1980-1989,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30684209/prostor-prodaje-trosoban-stan-sa-bastom-dobrinja/,"PROSTOR prodaje: Trosoban stan sa bastom, Dobrinja",89900,"Sarajevo, Novi Grad",43.82258,18.355152,66,66,Trosoban (3),Trg Sabora Bosanskog,1980-1989,Istok,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31441388/dvosoban-stan-na-prvom-spratu-stup-tibra/,"Dvosoban stan na prvom spratu, Stup / Tibra",80900,"Sarajevo, Novi Grad",43.841201,18.325274,44.5,44.5,Dvosoban (2),Stupska,2010+,Istok,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30752622/cengic-vila-dvosoban-stan-57-m2/,"cengic Vila, dvosoban stan 57 m2",135000,Novo Sarajevo,43.849472,18.373685,57,57,Dvosoban (2),Bulevar Mese Selimovica,1960-1969,Jug,no info,0,0,Namjesten
https://www.olx.ba/artikal/31365694/novogradnja-breka-eksluzivan-penthaus-177m2-s-terasom/,NOVOGRADNJA BREKA! Eksluzivan penthaus 177m2 s terasom,529000,Sarajevo - Centar,43.87101,18.415458,176,176,Petosoban i vise,Asima Ferhatovica,2015+,no info,novogradnja,0,0,Nenamjesten
https://www.olx.ba/artikal/26361189/novogradnja-dijamant-cetverosoban-stan-80m2-otoka/,"NOVOGRADNJA Dijamant cetverosoban stan 80m2, Otoka",185725,"Sarajevo, Novi Grad",43.850284,18.364723,80,80,cetverosoban (4),Dzemala Bijedica,Novogradnja,Istok,novogradnja,0,0,Nenamjesten
https://www.olx.ba/artikal/23173986/prostor-prodaje-cetverosoban-stan-kosevsko-brdo/,"PROSTOR prodaje: cetverosoban stan, Kosevsko brdo",159000,Sarajevo - Centar,43.863778,18.40548,92,92,cetverosoban (4),Antuna Hangija,1980-1989,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/26091588/prostor-prodaje-dvosoban-stan-stari-grad/,"PROSTOR prodaje: Dvosoban stan, Stari Grad",152000,Stari Grad,43.854633,18.432025,67,67,Dvosoban (2),Bakarevica,1960-1969,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30627422/prostor-prodaje-petosoban-stan-stari-grad/,"PROSTOR prodaje: Petosoban stan, Stari Grad",325000,Stari Grad,43.859847,18.426468,102,102,Petosoban i vise,Mula Mustafe Baseskije,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29599216/prostor-prodaje-trosoban-stan-80m2-marijin-dvor/,"PROSTOR prodaje: trosoban stan, 80m2, Marijin Dvor",210000,Sarajevo - Centar,43.85581,18.410802,80,80,Trosoban (3),Hiseta,Prije 1950,Jug,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30770813/prostor-prodaje-cetverosoban-stan-marijin-dvor/,"PROSTOR prodaje: cetverosoban stan, Marijin Dvor",194000,Sarajevo - Centar,43.859148,18.408645,87,87,cetverosoban (4),Avde Jabucice,Prije 1950,Istok,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/27492261/prostor-prodaje-trosoban-stan-centar/,"PROSTOR prodaje: Trosoban stan, Centar",119000,Sarajevo - Centar,43.860916,18.422046,57,57,Trosoban (3),Mehmed pase Sokolovica,Prije 1950,Jug,no info,0,0,no info
https://www.olx.ba/artikal/31169758/prostor-prodaje-adaptiran-trosoban-stan-ciglane/,"PROSTOR prodaje: Adaptiran trosoban stan, Ciglane",234000,Sarajevo - Centar,43.86418,18.408742,81.53,81.53,Trosoban (3),Husrefa Redzica,no info,Istok,adaptiran,0,0,Nenamjesten
https://www.olx.ba/artikal/31494583/dvoetazni-stan-novija-gradnja-visnjik-centar/,Dvoetazni stan | novija gradnja | Visnjik | Centar,314000,Sarajevo - Centar,43.86715,18.417067,142,142,cetverosoban (4),Bolnicka,2010+,no info,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/30636529/bauland-prodaje-jednosoban-vogosca/,BAULAND prodaje: Jednosoban/Vogosca,72000,Vogosca,43.901749,18.352007,42,42,Jednosoban (1),Rosulje,2010+,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31132913/namjesten-trosoban-stan-sa-garazom-bosmal-city-center/,Namjesten trosoban stan sa garazom | Bosmal City Center,335000,"Sarajevo, Novi Grad",43.847036,18.374273,95,95,Trosoban (3),Milana Preloga,2000-2009,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/30490222/trosoban-stan-93m2-kod-katedrale/,Trosoban stan (93m2) kod katedrale,223200,Sarajevo - Centar,43.859322,18.425203,93,93,Trosoban (3),Fra Grge Martica,Prije 1950,Ostalo,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29816340/trosoban-stan-71m2-hrasno-a-sacirbegovic/,Trosoban Stan 71m2 Hrasno A.Sacirbegovic,165000,Novo Sarajevo,43.848048,18.379768,71,71,Trosoban (3),Azize Sacirbegovic 84,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/28636185/stan-cetverosoban-u-dobrinji1/,Stan cetverosoban u Dobrinji1,115000,"Sarajevo, Novi Grad",43.82419,18.353504,88.45,88.45,cetverosoban (4),Alekse Santica,1980-1989,Istok,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31464435/prodaje-se-stan-81m2-vogosca/,PRODAJE SE stan 81m2- VOGOŠĆA,110000,Vogosca,43.902986,18.346042,81,81,Trosoban (3),Partizanskog odreda Zvijezda,1980-1989,Jugoistok,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31452878/extra-renoviran-etazni-sestosoban-stan-a-polje/,Extra renoviran etazni sestosoban stan-A. polje,175000,"Sarajevo, Novi Grad",43.842652,18.351206,129,129,Petosoban i vise,Trg nezavisnosti,1970-1979,Ostalo,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29390990/bauland-prodaje-dvosoban-stan-cengic-vila/,BAULAND prodaje: Dvosoban stan /cengic Vila,89000,Novo Sarajevo,43.851089,18.371882,52,52,Dvosoban (2),Dzemala Bijedica,1960-1969,Istok,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29801203/bauland-prodaje-jednosoban-ilidza-pejton/,BAULAND prodaje: Jednosoban / Ilidza-Pejton,65000,Ilidza,43.83218,18.298774,34,34,Jednosoban (1),Pejton,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/30562719/bauland-prodaje-dvosoban-c-vila-2/,BAULAND prodaje: Dvosoban/c. Vila 2,79000,"Sarajevo, Novi Grad",43.846881,18.371803,47,47,Dvosoban (2),Gradacacka,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/29245984/bauland-prodaje-trosoban-80m2-alipasino-polje/,BAULAND prodaje: Trosoban / 80m2 /Alipasino Polje,140000,"Sarajevo, Novi Grad",43.8412,18.349939,80,80,Trosoban (3),Bosanska,no info,Istok,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/30932431/dvosoban-stan-62-m2-cengic-vila/,"Dvosoban stan, 62 m2, cengic Vila",134000,Novo Sarajevo,43.851126,18.366672,62,62,Dvosoban (2),Dr Fetaha Becirbegovica,no info,Istok,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/19782462/extra-stan-55-m2-dnevni-plus2-sobe-b-mutevelica-grbavica/,Extra stan 55 m2 dnevni+2 sobe B.Mutevelica Grbavica,128000,Novo Sarajevo,43.84874,18.389194,55,55,Dvosoban (2),Behdzeta Mutevelica,2000-2009,no info,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/31245493/hb-nekretnine-prodaju-stan-mejtas-54m2/,"H&B nekretnine prodaju, stan Mejtas 54m2",146000,Sarajevo - Centar,43.86302,18.421166,54,54,Dvosoban (2),Sepetarevac,no info,no info,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/31245378/hb-nekrenitne-prodaju-stan-mejtas-52m2/,"H&B nekrenitne prodaju, stan Mejtas 52m2",120000,Sarajevo - Centar,43.863024,18.421128,52,52,Dvosoban (2),Sepetarevac,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/18215197/prodajem-trosoban-2-sprat-stan-dobrinja-3-67m2/,Prodajem Trosoban 2 Sprat stan Dobrinja 3 67m2,120000,Vogosca,43.901633,18.343929,67,67,Trosoban (3),trg djece dobrinje,1990-1999,no info,no info,0,0,no info
https://www.olx.ba/artikal/29706992/trosoban-stan-85m2-stari-grad/,"Trosoban stan, 85m2, Stari Grad",167000,Stari Grad,43.865989,18.4329,85,85,Trosoban (3),Safet Bega Basagica,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/28752817/stan-104m2-novogradnja-vrtovi-sunca-sarajevo/,Stan 104m2 - novogradnja Vrtovi Sunca Sarajevo,208000,Sarajevo - Centar,43.880082,18.415437,104,104,Trosoban (3),Midhata Karica - Pionirska Dolina,Novogradnja,Jugoistok,novogradnja,0,0,Nenamjesten
https://www.olx.ba/artikal/31529803/adaptiran-namjesten-jednosoban-stan-alipasino-polje/,"Adaptiran, namjesten jednosoban stan, Alipasino Polje",79000,"Sarajevo, Novi Grad",43.840907,18.345444,40,40,Jednosoban (1),Trg ZAVNOBiH-a,1970-1979,Istok,adaptiran,0,0,Namjesten
https://www.olx.ba/artikal/31493411/full-adaptiran-trosoban-stan-sa-balkonom-hrasno/,"FULL adaptiran trosoban stan sa balkonom, Hrasno",169000,Novo Sarajevo,43.848729,18.379382,68,68,Trosoban (3),Azize Šacirbegovic,1970-1979,Zapad,adaptiran,1,0,no info
https://www.olx.ba/artikal/31506437/trosoban-stan-titova-sarajevo-prodaja/,Trosoban stan Titova Sarajevo prodaja,189000,Sarajevo - Centar,43.859291,18.422625,85,85,Trosoban (3),Titova,no info,Jug,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31529410/stan-ilidza-otes/,Stan Ilidza Otes,95000,Ilidza,43.836081,18.297615,60,60,Dvosoban (2),Barska 19,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29969490/stan-novogradnja-sarajevo-novi-grad-dobrinja/,Stan novogradnja Sarajevo-Novi Grad Dobrinja,182707,"Sarajevo, Novi Grad",43.874666,18.324135,72,72,Trosoban (3),no info,2015+,Jug,novogradnja,0,0,Polunamjesten
https://www.olx.ba/artikal/25800951/cetverosoban-dvoetazni-stan-grbavica-sarajevo/,cetverosoban dvoetazni stan Grbavica Sarajevo,179000,Novo Sarajevo,43.848636,18.39953,105,105,cetverosoban (4),Radnicka,2000-2009,Jug,no info,0,0,no info
https://www.olx.ba/artikal/31358256/namjesten-trosoban-stan-s-garazom-ilidza-prodaja/,Namjesten trosoban stan s garazom Ilidza prodaja,215000,Ilidza,43.834285,18.298323,104,104,Trosoban (3),Bosanskih Gazija,2010+,Jug,no info,0,0,Namjesten
https://www.olx.ba/artikal/30539392/trosoban-stan-vojnicko-polje-prodaja/,Trosoban stan Vojnicko polje prodaja,129000,"Sarajevo, Novi Grad",43.839611,18.341403,62,62,Trosoban (3),Teheranski trg,1980-1989,Jug,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31260832/prostran-trosoban-stan-breka-prodaja/,Prostran trosoban stan Breka prodaja,194000,Sarajevo - Centar,43.868806,18.421338,77,77,Trosoban (3),Himze Polovine,no info,Jugoistok,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31349275/stan-sarajevo-centar-devastiran/,Stan Sarajevo - Centar (DEVASTIRAN),40000,Sarajevo - Centar,43.851952,18.376574,31,31,Jednosoban (1),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31433021/trosoban-stan-visnjik-sarajevo/,Trosoban stan - Visnjik / Sarajevo,118000,Sarajevo - Centar,43.868017,18.419492,58,58,Trosoban (3),Zaima Šarca,2000-2009,Jugozapad,no info,0,0,Polunamjesten
